,ID,Bill,Treatment,Position,Tseen,Question,Response,Var,Q1,Q3a,Q5a,Q5b,Q5c,Q5d,Q5e,Q5f,Q5g,Q5h,Q5i,Q5j,Q5k,Q5l,Q5m,Q5n,Q5o,Q5p,Q5q,Q5r,Q6a,Q6b,Q6c,Q6d,Q6e,Q6f,Q6g,Q6h,Q6i,Q6j,Q6k,Q6l,Q6m,Q6n,Q6o,Q6p,Q6q,Q6r,Q7a,Q7b,Q7c,Q7d,Q7e,Q7f,Q8a,Q8b,Q8c,Q8d,Q8e,Q8f,Q9a,Q9b,Q9c,Q9d,Q10a,Q10b,Q10c,Q11a,Q11b,Q11c,Q11d,Q11e,Q11f,Q11g,Q12a,Q12b,Q12c,Q12d,Q13a,Q13b,Q13c,Q13d,Q13e,Q13f,Q13g,Q13h,Q13i,Q13j,Q14a,Q14b,Q14c,Q15a,GENDER,AGE,COUNTRY,EDUC,ECSTAT,PLACE,REGION,POLINT,RELIMP,RELQUANT
3733,360,2,2,2,0,Q3,1,1,1,3,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,2,3,2,3,2,2,2,2,2,2,2,2,4,3,4,3,2,3,2,2,2,2,4,3,2,3,4,3,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,1,51,1,3,4,4,86,4,3,7
3734,360,3,2,3,1,Q3,5,1,1,3,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,2,3,2,3,2,2,2,2,2,2,2,2,4,3,4,3,2,3,2,2,2,2,4,3,2,3,4,3,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,1,51,1,3,4,4,86,4,3,7
3735,362,2,2,1,0,Q3,5,3,1,3,3,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,4,4,3,3,3,3,4,2,3,4,3,3,3,4,3,3,3,3,4,4,2,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,4,4,3,2,46,1,3,2,2,70,4,3,7
3736,362,1,0,2,0,Q3,5,3,1,3,3,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,4,4,3,3,3,3,4,2,3,4,3,3,3,4,3,3,3,3,4,4,2,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,4,4,3,2,46,1,3,2,2,70,4,3,7
3737,362,3,0,3,0,Q3,6,3,1,3,3,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,4,4,3,3,3,3,4,2,3,4,3,3,3,4,3,3,3,3,4,4,2,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,4,4,3,2,46,1,3,2,2,70,4,3,7
3738,363,2,0,1,0,Q3,1,4,1,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,3,4,4,4,4,2,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,3,1,1,3,5,1,2,2,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,23,1,5,2,6,25,2,3,6
3739,363,3,2,2,0,Q3,4,4,1,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,3,4,4,4,4,2,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,3,1,1,3,5,1,2,2,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,23,1,5,2,6,25,2,3,6
3740,363,1,2,3,1,Q3,2,4,1,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,3,4,4,4,4,2,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,3,1,1,3,5,1,2,2,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,23,1,5,2,6,25,2,3,6
3741,364,3,1,1,0,Q3,1,5,1,3,4,4,4,5,5,4,4,4,5,4,4,4,3,4,4,3,4,3,3,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,1,4,3,2,4,3,3,3,3,4,4,3,3,4,4,4,3,1,3,2,3,2,2,5,2,4,4,3,4,3,4,4,4,3,3,4,3,3,4,3,3,2,1,42,1,3,3,4,9,4,2,4
3742,364,1,1,2,1,Q3,1,5,1,3,4,4,4,5,5,4,4,4,5,4,4,4,3,4,4,3,4,3,3,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,1,4,3,2,4,3,3,3,3,4,4,3,3,4,4,4,3,1,3,2,3,2,2,5,2,4,4,3,4,3,4,4,4,3,3,4,3,3,4,3,3,2,1,42,1,3,3,4,9,4,2,4
3743,364,2,1,3,1,Q3,5,5,1,3,4,4,4,5,5,4,4,4,5,4,4,4,3,4,4,3,4,3,3,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,1,4,3,2,4,3,3,3,3,4,4,3,3,4,4,4,3,1,3,2,3,2,2,5,2,4,4,3,4,3,4,4,4,3,3,4,3,3,4,3,3,2,1,42,1,3,3,4,9,4,2,4
3744,365,3,0,1,0,Q3,1,6,1,3,2,2,3,3,3,2,4,3,2,3,3,4,4,4,3,4,3,3,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,3,2,2,1,2,1,2,2,2,2,2,1,5,4,5,4,4,4,3,1,1,1,1,1,2,2,3,3,5,2,4,4,4,4,4,4,2,5,1,2,5,4,3,1,2,4,4,1,41,1,2,3,4,23,4,4,7
3745,365,2,2,2,0,Q3,1,6,1,3,2,2,3,3,3,2,4,3,2,3,3,4,4,4,3,4,3,3,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,3,2,2,1,2,1,2,2,2,2,2,1,5,4,5,4,4,4,3,1,1,1,1,1,2,2,3,3,5,2,4,4,4,4,4,4,2,5,1,2,5,4,3,1,2,4,4,1,41,1,2,3,4,23,4,4,7
3746,365,1,2,3,1,Q3,2,6,1,3,2,2,3,3,3,2,4,3,2,3,3,4,4,4,3,4,3,3,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,3,2,2,1,2,1,2,2,2,2,2,1,5,4,5,4,4,4,3,1,1,1,1,1,2,2,3,3,5,2,4,4,4,4,4,4,2,5,1,2,5,4,3,1,2,4,4,1,41,1,2,3,4,23,4,4,7
3747,366,1,1,1,0,Q3,5,1,1,3,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,4,3,3,4,4,4,4,4,2,3,2,2,4,4,4,1,1,1,1,4,4,3,1,1,1,3,3,3,5,3,1,2,1,1,1,1,1,1,2,1,1,1,3,4,3,4,3,2,52,1,2,4,4,80,2,3,7
3748,366,2,1,2,1,Q3,2,1,1,3,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,4,3,3,4,4,4,4,4,2,3,2,2,4,4,4,1,1,1,1,4,4,3,1,1,1,3,3,3,5,3,1,2,1,1,1,1,1,1,2,1,1,1,3,4,3,4,3,2,52,1,2,4,4,80,2,3,7
3749,366,3,1,3,1,Q3,1,1,1,3,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,4,3,3,4,4,4,4,4,2,3,2,2,4,4,4,1,1,1,1,4,4,3,1,1,1,3,3,3,5,3,1,2,1,1,1,1,1,1,2,1,1,1,3,4,3,4,3,2,52,1,2,4,4,80,2,3,7
3750,367,1,0,1,0,Q3,2,2,1,3,3,4,5,5,5,5,2,3,3,3,3,3,3,3,2,4,4,3,1,1,2,2,2,1,5,1,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,2,3,3,3,3,3,3,3,3,3,3,3,2,1,3,1,1,3,1,3,5,3,3,3,4,4,3,4,2,2,3,3,4,3,3,4,3,3,2,2,55,1,5,3,2,11,2,2,5
3751,367,3,2,2,0,Q3,5,2,1,3,3,4,5,5,5,5,2,3,3,3,3,3,3,3,2,4,4,3,1,1,2,2,2,1,5,1,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,2,3,3,3,3,3,3,3,3,3,3,3,2,1,3,1,1,3,1,3,5,3,3,3,4,4,3,4,2,2,3,3,4,3,3,4,3,3,2,2,55,1,5,3,2,11,2,2,5
3752,367,2,0,3,0,Q3,4,2,1,3,3,4,5,5,5,5,2,3,3,3,3,3,3,3,2,4,4,3,1,1,2,2,2,1,5,1,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,2,3,3,3,3,3,3,3,3,3,3,3,2,1,3,1,1,3,1,3,5,3,3,3,4,4,3,4,2,2,3,3,4,3,3,4,3,3,2,2,55,1,5,3,2,11,2,2,5
3753,368,2,1,1,0,Q3,1,3,1,3,4,5,4,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,2,4,4,4,3,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,4,1,1,47,1,3,4,2,61,3,3,5
3754,368,1,0,2,0,Q3,3,3,1,3,4,5,4,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,2,4,4,4,3,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,4,1,1,47,1,3,4,2,61,3,3,5
3755,368,3,2,3,0,Q3,4,3,1,3,4,5,4,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,2,4,4,4,3,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,4,1,1,47,1,3,4,2,61,3,3,5
3756,369,2,2,1,0,Q3,1,4,1,3,2,2,3,2,2,2,2,3,2,2,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,4,2,2,2,2,2,4,4,4,3,3,3,3,3,3,3,2,3,2,2,2,2,5,3,4,4,4,4,3,3,2,4,2,3,4,2,3,3,3,3,3,2,32,1,5,2,2,64,2,2,6
3757,369,3,1,2,0,Q3,4,4,1,3,2,2,3,2,2,2,2,3,2,2,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,4,2,2,2,2,2,4,4,4,3,3,3,3,3,3,3,2,3,2,2,2,2,5,3,4,4,4,4,3,3,2,4,2,3,4,2,3,3,3,3,3,2,32,1,5,2,2,64,2,2,6
3758,369,1,1,3,1,Q3,4,4,1,3,2,2,3,2,2,2,2,3,2,2,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,4,2,2,2,2,2,4,4,4,3,3,3,3,3,3,3,2,3,2,2,2,2,5,3,4,4,4,4,3,3,2,4,2,3,4,2,3,3,3,3,3,2,32,1,5,2,2,64,2,2,6
3759,370,3,2,1,0,Q3,5,5,1,3,4,4,5,4,4,5,4,4,4,4,5,5,4,5,4,5,5,4,4,5,5,4,4,4,4,5,5,5,5,5,4,4,4,5,4,4,4,4,4,3,4,2,4,4,4,3,3,2,4,3,3,3,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,5,5,5,5,2,2,1,3,5,4,4,2,1,29,1,5,4,2,89,4,2,2
3760,370,1,0,2,0,Q3,5,5,1,3,4,4,5,4,4,5,4,4,4,4,5,5,4,5,4,5,5,4,4,5,5,4,4,4,4,5,5,5,5,5,4,4,4,5,4,4,4,4,4,3,4,2,4,4,4,3,3,2,4,3,3,3,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,5,5,5,5,2,2,1,3,5,4,4,2,1,29,1,5,4,2,89,4,2,2
3761,370,2,2,3,1,Q3,5,5,1,3,4,4,5,4,4,5,4,4,4,4,5,5,4,5,4,5,5,4,4,5,5,4,4,4,4,5,5,5,5,5,4,4,4,5,4,4,4,4,4,3,4,2,4,4,4,3,3,2,4,3,3,3,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,5,5,5,5,2,2,1,3,5,4,4,2,1,29,1,5,4,2,89,4,2,2
3762,372,1,1,1,0,Q3,1,1,1,3,4,4,3,5,4,4,3,3,3,3,3,3,5,2,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,1,2,3,2,3,3,4,5,2,3,3,4,2,2,2,1,1,1,4,4,4,5,1,3,1,3,5,4,3,3,4,4,3,5,3,3,3,4,4,4,2,29,1,5,2,2,1,4,4,7
3763,372,2,0,2,0,Q3,1,1,1,3,4,4,3,5,4,4,3,3,3,3,3,3,5,2,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,1,2,3,2,3,3,4,5,2,3,3,4,2,2,2,1,1,1,4,4,4,5,1,3,1,3,5,4,3,3,4,4,3,5,3,3,3,4,4,4,2,29,1,5,2,2,1,4,4,7
3764,372,3,2,3,0,Q3,7,1,1,3,4,4,3,5,4,4,3,3,3,3,3,3,5,2,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,1,2,3,2,3,3,4,5,2,3,3,4,2,2,2,1,1,1,4,4,4,5,1,3,1,3,5,4,3,3,4,4,3,5,3,3,3,4,4,4,2,29,1,5,2,2,1,4,4,7
3765,373,1,1,1,0,Q3,5,2,1,3,3,3,3,5,5,4,3,3,3,4,4,4,3,3,3,4,4,3,3,4,3,5,5,5,3,3,3,3,4,4,3,3,3,4,4,3,4,4,3,4,4,2,3,3,3,4,4,4,1,1,1,1,4,4,4,2,1,1,2,2,2,5,2,2,4,4,2,2,2,2,4,2,2,4,2,3,4,4,3,3,2,39,1,5,3,4,43,3,3,6
3766,373,3,0,2,0,Q3,5,2,1,3,3,3,3,5,5,4,3,3,3,4,4,4,3,3,3,4,4,3,3,4,3,5,5,5,3,3,3,3,4,4,3,3,3,4,4,3,4,4,3,4,4,2,3,3,3,4,4,4,1,1,1,1,4,4,4,2,1,1,2,2,2,5,2,2,4,4,2,2,2,2,4,2,2,4,2,3,4,4,3,3,2,39,1,5,3,4,43,3,3,6
3767,373,2,2,3,0,Q3,4,2,1,3,3,3,3,5,5,4,3,3,3,4,4,4,3,3,3,4,4,3,3,4,3,5,5,5,3,3,3,3,4,4,3,3,3,4,4,3,4,4,3,4,4,2,3,3,3,4,4,4,1,1,1,1,4,4,4,2,1,1,2,2,2,5,2,2,4,4,2,2,2,2,4,2,2,4,2,3,4,4,3,3,2,39,1,5,3,4,43,3,3,6
3768,374,2,0,1,0,Q3,1,3,1,3,5,5,5,5,4,4,5,5,4,5,5,4,5,4,5,5,4,4,2,4,4,2,2,3,4,3,2,2,2,3,2,2,2,2,3,4,4,4,4,5,5,2,4,3,3,4,3,4,1,2,2,3,4,4,3,3,4,4,3,4,5,5,2,2,4,3,4,4,3,1,4,1,2,4,1,3,3,2,4,2,2,34,1,5,2,2,73,2,4,7
3769,374,1,0,2,0,Q3,1,3,1,3,5,5,5,5,4,4,5,5,4,5,5,4,5,4,5,5,4,4,2,4,4,2,2,3,4,3,2,2,2,3,2,2,2,2,3,4,4,4,4,5,5,2,4,3,3,4,3,4,1,2,2,3,4,4,3,3,4,4,3,4,5,5,2,2,4,3,4,4,3,1,4,1,2,4,1,3,3,2,4,2,2,34,1,5,2,2,73,2,4,7
3770,374,3,2,3,0,Q3,1,3,1,3,5,5,5,5,4,4,5,5,4,5,5,4,5,4,5,5,4,4,2,4,4,2,2,3,4,3,2,2,2,3,2,2,2,2,3,4,4,4,4,5,5,2,4,3,3,4,3,4,1,2,2,3,4,4,3,3,4,4,3,4,5,5,2,2,4,3,4,4,3,1,4,1,2,4,1,3,3,2,4,2,2,34,1,5,2,2,73,2,4,7
3771,375,2,1,1,0,Q3,1,4,1,3,4,4,4,5,4,5,2,5,4,3,3,3,2,2,4,2,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,2,1,1,1,5,5,5,5,4,5,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,1,27,1,5,4,1,33,4,3,7
3772,375,3,2,2,0,Q3,4,4,1,3,4,4,4,5,4,5,2,5,4,3,3,3,2,2,4,2,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,2,1,1,1,5,5,5,5,4,5,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,1,27,1,5,4,1,33,4,3,7
3773,375,1,1,3,1,Q3,2,4,1,3,4,4,4,5,4,5,2,5,4,3,3,3,2,2,4,2,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,2,1,1,1,5,5,5,5,4,5,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,1,27,1,5,4,1,33,4,3,7
3774,377,3,0,1,0,Q3,4,6,1,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,2,2,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,2,2,3,3,3,4,3,4,4,4,3,3,5,4,4,1,1,3,2,4,4,5,2,3,2,3,2,1,3,2,3,2,1,2,1,3,5,2,4,3,1,52,1,5,4,3,61,4,4,7
3775,377,2,1,2,0,Q3,1,6,1,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,2,2,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,2,2,3,3,3,4,3,4,4,4,3,3,5,4,4,1,1,3,2,4,4,5,2,3,2,3,2,1,3,2,3,2,1,2,1,3,5,2,4,3,1,52,1,5,4,3,61,4,4,7
3776,377,1,0,3,0,Q3,7,6,1,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,2,2,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,2,2,3,3,3,4,3,4,4,4,3,3,5,4,4,1,1,3,2,4,4,5,2,3,2,3,2,1,3,2,3,2,1,2,1,3,5,2,4,3,1,52,1,5,4,3,61,4,4,7
3777,381,2,2,1,0,Q3,2,4,1,3,4,4,4,2,4,3,3,3,3,4,4,2,3,4,2,4,4,4,2,3,4,4,4,3,5,3,3,3,4,2,3,3,4,2,4,3,3,3,4,4,2,2,2,2,1,4,2,4,2,1,2,1,4,4,3,3,4,4,3,3,2,5,4,3,3,2,4,3,2,4,3,4,3,4,5,3,3,3,2,4,2,33,1,5,3,1,33,1,4,6
3778,381,3,2,2,1,Q3,5,4,1,3,4,4,4,2,4,3,3,3,3,4,4,2,3,4,2,4,4,4,2,3,4,4,4,3,5,3,3,3,4,2,3,3,4,2,4,3,3,3,4,4,2,2,2,2,1,4,2,4,2,1,2,1,4,4,3,3,4,4,3,3,2,5,4,3,3,2,4,3,2,4,3,4,3,4,5,3,3,3,2,4,2,33,1,5,3,1,33,1,4,6
3779,381,1,2,3,1,Q3,5,4,1,3,4,4,4,2,4,3,3,3,3,4,4,2,3,4,2,4,4,4,2,3,4,4,4,3,5,3,3,3,4,2,3,3,4,2,4,3,3,3,4,4,2,2,2,2,1,4,2,4,2,1,2,1,4,4,3,3,4,4,3,3,2,5,4,3,3,2,4,3,2,4,3,4,3,4,5,3,3,3,2,4,2,33,1,5,3,1,33,1,4,6
3780,382,3,1,1,0,Q3,1,5,1,3,4,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,2,3,3,3,4,3,4,2,2,2,2,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,3,3,4,3,3,4,3,4,3,2,27,1,5,3,3,25,2,2,3
3781,382,1,0,2,0,Q3,5,5,1,3,4,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,2,3,3,3,4,3,4,2,2,2,2,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,3,3,4,3,3,4,3,4,3,2,27,1,5,3,3,25,2,2,3
3782,382,2,1,3,1,Q3,4,5,1,3,4,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,2,3,3,3,4,3,4,2,2,2,2,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,3,3,4,3,3,4,3,4,3,2,27,1,5,3,3,25,2,2,3
3783,383,3,2,1,0,Q3,4,6,1,3,5,5,4,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5,2,2,3,2,3,2,3,2,3,2,3,3,2,2,3,4,3,3,2,2,2,2,2,2,4,2,2,4,5,5,2,2,2,2,3,1,1,2,1,2,2,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,44,1,5,3,4,70,1,4,7
3784,383,2,1,2,0,Q3,2,6,1,3,5,5,4,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5,2,2,3,2,3,2,3,2,3,2,3,3,2,2,3,4,3,3,2,2,2,2,2,2,4,2,2,4,5,5,2,2,2,2,3,1,1,2,1,2,2,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,44,1,5,3,4,70,1,4,7
3785,383,1,0,3,0,Q3,7,6,1,3,5,5,4,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5,2,2,3,2,3,2,3,2,3,2,3,3,2,2,3,4,3,3,2,2,2,2,2,2,4,2,2,4,5,5,2,2,2,2,3,1,1,2,1,2,2,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,44,1,5,3,4,70,1,4,7
3786,386,2,1,1,0,Q3,6,3,1,3,4,4,3,4,4,4,5,4,4,3,3,3,4,4,4,4,4,3,3,3,4,2,2,2,3,3,4,3,3,3,3,3,3,4,2,4,2,3,3,3,2,2,2,3,3,4,3,4,4,3,2,3,5,4,3,4,3,4,4,4,4,5,3,3,3,4,3,3,3,3,4,3,3,4,2,3,3,2,4,4,1,42,1,3,4,2,64,4,2,4
3787,386,1,2,2,0,Q3,6,3,1,3,4,4,3,4,4,4,5,4,4,3,3,3,4,4,4,4,4,3,3,3,4,2,2,2,3,3,4,3,3,3,3,3,3,4,2,4,2,3,3,3,2,2,2,3,3,4,3,4,4,3,2,3,5,4,3,4,3,4,4,4,4,5,3,3,3,4,3,3,3,3,4,3,3,4,2,3,3,2,4,4,1,42,1,3,4,2,64,4,2,4
3788,386,3,2,3,1,Q3,6,3,1,3,4,4,3,4,4,4,5,4,4,3,3,3,4,4,4,4,4,3,3,3,4,2,2,2,3,3,4,3,3,3,3,3,3,4,2,4,2,3,3,3,2,2,2,3,3,4,3,4,4,3,2,3,5,4,3,4,3,4,4,4,4,5,3,3,3,4,3,3,3,3,4,3,3,4,2,3,3,2,4,4,1,42,1,3,4,2,64,4,2,4
3789,387,2,0,1,0,Q3,7,4,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,3,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,3,2,4,4,4,3,2,2,3,4,4,3,4,3,3,3,3,3,3,3,4,5,3,4,5,5,4,4,4,3,4,4,3,4,3,3,4,3,3,2,2,52,1,5,3,2,11,4,2,4
3790,387,3,1,2,0,Q3,1,4,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,3,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,3,2,4,4,4,3,2,2,3,4,4,3,4,3,3,3,3,3,3,3,4,5,3,4,5,5,4,4,4,3,4,4,3,4,3,3,4,3,3,2,2,52,1,5,3,2,11,4,2,4
3791,387,1,0,3,0,Q3,1,4,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,3,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,3,2,4,4,4,3,2,2,3,4,4,3,4,3,3,3,3,3,3,3,4,5,3,4,5,5,4,4,4,3,4,4,3,4,3,3,4,3,3,2,2,52,1,5,3,2,11,4,2,4
3792,388,3,0,1,0,Q3,6,5,1,3,3,3,4,3,5,4,3,4,3,4,4,5,3,3,4,3,2,3,3,2,5,3,1,3,1,3,5,3,4,3,3,3,5,3,2,2,4,3,3,3,3,2,4,4,3,4,3,3,3,3,4,2,3,2,3,3,3,4,4,3,4,5,4,2,3,3,4,4,3,3,4,2,3,2,3,3,4,3,2,2,2,27,1,4,3,2,65,3,2,6
3793,388,1,2,2,0,Q3,6,5,1,3,3,3,4,3,5,4,3,4,3,4,4,5,3,3,4,3,2,3,3,2,5,3,1,3,1,3,5,3,4,3,3,3,5,3,2,2,4,3,3,3,3,2,4,4,3,4,3,3,3,3,4,2,3,2,3,3,3,4,4,3,4,5,4,2,3,3,4,4,3,3,4,2,3,2,3,3,4,3,2,2,2,27,1,4,3,2,65,3,2,6
3794,388,2,1,3,0,Q3,4,5,1,3,3,3,4,3,5,4,3,4,3,4,4,5,3,3,4,3,2,3,3,2,5,3,1,3,1,3,5,3,4,3,3,3,5,3,2,2,4,3,3,3,3,2,4,4,3,4,3,3,3,3,4,2,3,2,3,3,3,4,4,3,4,5,4,2,3,3,4,4,3,3,4,2,3,2,3,3,4,3,2,2,2,27,1,4,3,2,65,3,2,6
3795,389,3,0,1,0,Q3,4,6,1,3,5,5,5,5,5,5,3,4,4,4,5,4,5,4,5,5,5,5,4,4,5,3,3,3,4,3,4,4,5,5,4,4,4,4,4,5,2,2,2,3,1,2,3,2,2,4,5,4,4,4,4,4,4,3,2,2,4,4,4,4,4,5,4,4,4,4,5,4,4,5,5,4,3,4,3,3,4,4,4,3,1,34,1,5,4,2,61,4,3,6
3796,389,2,0,2,0,Q3,3,6,1,3,5,5,5,5,5,5,3,4,4,4,5,4,5,4,5,5,5,5,4,4,5,3,3,3,4,3,4,4,5,5,4,4,4,4,4,5,2,2,2,3,1,2,3,2,2,4,5,4,4,4,4,4,4,3,2,2,4,4,4,4,4,5,4,4,4,4,5,4,4,5,5,4,3,4,3,3,4,4,4,3,1,34,1,5,4,2,61,4,3,6
3797,389,1,1,3,0,Q3,3,6,1,3,5,5,5,5,5,5,3,4,4,4,5,4,5,4,5,5,5,5,4,4,5,3,3,3,4,3,4,4,5,5,4,4,4,4,4,5,2,2,2,3,1,2,3,2,2,4,5,4,4,4,4,4,4,3,2,2,4,4,4,4,4,5,4,4,4,4,5,4,4,5,5,4,3,4,3,3,4,4,4,3,1,34,1,5,4,2,61,4,3,6
